REPKEY,RANKDATE,RANKDATEVALUE,RANKDAYVALUE,ORIGINALREP,ENROLLMENTS,NETENROLLMENTS,TOTALDEBT,NETDEBT,EARLYCANCELLATION,CANCELLEDDEBT,ENROLLDATE
20260724_SOFIA CRUZ,JUL-2026,202607,20260724,Sofia Cruz,3,3,85795,85795,0,0,"Friday, July 24, 2026"
20260724_ALEXANDER DAGEN,JUL-2026,202607,20260724,Alexander Dagen,3,2,69051,39396,1,29655,"Friday, July 24, 2026"
20260724_VICTOR CHEN,JUL-2026,202607,20260724,Victor Chen,2,2,59445,59445,0,0,"Friday, July 24, 2026"
20260727_EVAN BAKER,JUL-2026,202607,20260727,Evan Baker,3,2,147197,87451,1,59746,"Monday, July 27, 2026"
20260727_JAY HARRIS,JUL-2026,202607,20260727,Jay Harris,1,1,57063,57063,0,0,"Monday, July 27, 2026"
20260727_JENNA MARKS,JUL-2026,202607,20260727,Jenna Marks,1,1,33255,33255,0,0,"Monday, July 27, 2026"
20260727_NADDIA BAZAR,JUL-2026,202607,20260727,Naddia Bazar,4,3,101136,87593,1,13543,"Monday, July 27, 2026"
20260727_TARA SINGH,JUL-2026,202607,20260727,Tara Singh,2,1,82512,60855,1,21657,"Monday, July 27, 2026"
20260727_LISA WONG,JUL-2026,202607,20260727,Lisa Wong,4,4,144033,144033,0,0,"Monday, July 27, 2026"
20260727_MARCUS LEE,JUL-2026,202607,20260727,Marcus Lee,2,2,57365,57365,0,0,"Monday, July 27, 2026"
20260727_SOFIA CRUZ,JUL-2026,202607,20260727,Sofia Cruz,4,4,144641,144641,0,0,"Monday, July 27, 2026"
20260727_ALEXANDER DAGEN,JUL-2026,202607,20260727,Alexander Dagen,1,1,32741,32741,0,0,"Monday, July 27, 2026"
20260727_VICTOR CHEN,JUL-2026,202607,20260727,Victor Chen,4,4,143024,143024,0,0,"Monday, July 27, 2026"
20260728_EVAN BAKER,JUL-2026,202607,20260728,Evan Baker,1,1,39246,39246,0,0,"Tuesday, July 28, 2026"
20260728_JAY HARRIS,JUL-2026,202607,20260728,Jay Harris,2,2,94071,94071,0,0,"Tuesday, July 28, 2026"
20260728_JENNA MARKS,JUL-2026,202607,20260728,Jenna Marks,4,4,130319,130319,0,0,"Tuesday, July 28, 2026"
20260728_NADDIA BAZAR,JUL-2026,202607,20260728,Naddia Bazar,1,1,33436,33436,0,0,"Tuesday, July 28, 2026"
20260728_TARA SINGH,JUL-2026,202607,20260728,Tara Singh,2,1,79017,25364,1,53653,"Tuesday, July 28, 2026"
20260728_LISA WONG,JUL-2026,202607,20260728,Lisa Wong,4,4,160368,160368,0,0,"Tuesday, July 28, 2026"
20260728_MARCUS LEE,JUL-2026,202607,20260728,Marcus Lee,2,2,68446,68446,0,0,"Tuesday, July 28, 2026"
20260728_SOFIA CRUZ,JUL-2026,202607,20260728,Sofia Cruz,4,4,218283,218283,0,0,"Tuesday, July 28, 2026"
20260728_ALEXANDER DAGEN,JUL-2026,202607,20260728,Alexander Dagen,2,1,27488,9639,1,17849,"Tuesday, July 28, 2026"
20260728_VICTOR CHEN,JUL-2026,202607,20260728,Victor Chen,3,3,97799,97799,0,0,"Tuesday, July 28, 2026"
20260729_EVAN BAKER,JUL-2026,202607,20260729,Evan Baker,4,4,113296,113296,0,0,"Wednesday, July 29, 2026"
20260729_JAY HARRIS,JUL-2026,202607,20260729,Jay Harris,2,2,95581,95581,0,0,"Wednesday, July 29, 2026"
20260729_JENNA MARKS,JUL-2026,202607,20260729,Jenna Marks,2,2,87995,87995,0,0,"Wednesday, July 29, 2026"
20260729_NADDIA BAZAR,JUL-2026,202607,20260729,Naddia Bazar,1,1,23870,23870,0,0,"Wednesday, July 29, 2026"
20260729_TARA SINGH,JUL-2026,202607,20260729,Tara Singh,3,3,153959,153959,0,0,"Wednesday, July 29, 2026"
20260729_LISA WONG,JUL-2026,202607,20260729,Lisa Wong,1,1,24121,24121,0,0,"Wednesday, July 29, 2026"
20260729_MARCUS LEE,JUL-2026,202607,20260729,Marcus Lee,3,3,97421,97421,0,0,"Wednesday, July 29, 2026"
20260729_SOFIA CRUZ,JUL-2026,202607,20260729,Sofia Cruz,6,6,273788,273788,0,0,"Wednesday, July 29, 2026"
20260729_ALEXANDER DAGEN,JUL-2026,202607,20260729,Alexander Dagen,4,4,190726,190726,0,0,"Wednesday, July 29, 2026"
20260729_VICTOR CHEN,JUL-2026,202607,20260729,Victor Chen,1,1,45204,45204,0,0,"Wednesday, July 29, 2026"
20260730_EVAN BAKER,JUL-2026,202607,20260730,Evan Baker,1,0,13265,0,1,13265,"Thursday, July 30, 2026"
20260730_JAY HARRIS,JUL-2026,202607,20260730,Jay Harris,2,2,85936,85936,0,0,"Thursday, July 30, 2026"
20260730_JENNA MARKS,JUL-2026,202607,20260730,Jenna Marks,2,1,73347,37404,1,35943,"Thursday, July 30, 2026"
20260730_NADDIA BAZAR,JUL-2026,202607,20260730,Naddia Bazar,3,3,113668,113668,0,0,"Thursday, July 30, 2026"
20260730_TARA SINGH,JUL-2026,202607,20260730,Tara Singh,6,6,214323,214323,0,0,"Thursday, July 30, 2026"
20260730_LISA WONG,JUL-2026,202607,20260730,Lisa Wong,3,3,136493,136493,0,0,"Thursday, July 30, 2026"
20260730_MARCUS LEE,JUL-2026,202607,20260730,Marcus Lee,4,4,140363,140363,0,0,"Thursday, July 30, 2026"
20260730_SOFIA CRUZ,JUL-2026,202607,20260730,Sofia Cruz,5,4,249581,185524,1,64057,"Thursday, July 30, 2026"
20260730_ALEXANDER DAGEN,JUL-2026,202607,20260730,Alexander Dagen,4,4,86737,86737,0,0,"Thursday, July 30, 2026"
20260730_VICTOR CHEN,JUL-2026,202607,20260730,Victor Chen,2,2,52120,52120,0,0,"Thursday, July 30, 2026"
20260731_EVAN BAKER,JUL-2026,202607,20260731,Evan Baker,2,2,78529,78529,0,0,"Friday, July 31, 2026"
20260731_JAY HARRIS,JUL-2026,202607,20260731,Jay Harris,1,1,25114,25114,0,0,"Friday, July 31, 2026"
20260731_JENNA MARKS,JUL-2026,202607,20260731,Jenna Marks,4,3,93432,78675,1,14757,"Friday, July 31, 2026"
20260731_NADDIA BAZAR,JUL-2026,202607,20260731,Naddia Bazar,2,2,102452,102452,0,0,"Friday, July 31, 2026"
20260731_TARA SINGH,JUL-2026,202607,20260731,Tara Singh,6,6,251722,251722,0,0,"Friday, July 31, 2026"
20260731_LISA WONG,JUL-2026,202607,20260731,Lisa Wong,4,3,117202,85186,1,32016,"Friday, July 31, 2026"
20260731_MARCUS LEE,JUL-2026,202607,20260731,Marcus Lee,2,2,64317,64317,0,0,"Friday, July 31, 2026"
20260731_SOFIA CRUZ,JUL-2026,202607,20260731,Sofia Cruz,4,4,159960,159960,0,0,"Friday, July 31, 2026"
20260731_ALEXANDER DAGEN,JUL-2026,202607,20260731,Alexander Dagen,3,3,160108,160108,0,0,"Friday, July 31, 2026"
20260731_VICTOR CHEN,JUL-2026,202607,20260731,Victor Chen,2,2,63500,63500,0,0,"Friday, July 31, 2026"
20260803_EVAN BAKER,AUG-2026,202608,20260803,Evan Baker,1,1,63017,63017,0,0,"Monday, August 03, 2026"
20260803_JAY HARRIS,AUG-2026,202608,20260803,Jay Harris,4,2,208433,79767,2,128666,"Monday, August 03, 2026"
20260803_JENNA MARKS,AUG-2026,202608,20260803,Jenna Marks,0,0,0,0,0,0,"Monday, August 03, 2026"
20260803_NADDIA BAZAR,AUG-2026,202608,20260803,Naddia Bazar,3,2,124958,68964,1,55994,"Monday, August 03, 2026"
20260803_TARA SINGH,AUG-2026,202608,20260803,Tara Singh,4,4,129367,129367,0,0,"Monday, August 03, 2026"
20260803_LISA WONG,AUG-2026,202608,20260803,Lisa Wong,3,3,156622,156622,0,0,"Monday, August 03, 2026"
20260803_MARCUS LEE,AUG-2026,202608,20260803,Marcus Lee,2,2,61168,61168,0,0,"Monday, August 03, 2026"
20260803_SOFIA CRUZ,AUG-2026,202608,20260803,Sofia Cruz,4,4,121751,121751,0,0,"Monday, August 03, 2026"
20260803_ALEXANDER DAGEN,AUG-2026,202608,20260803,Alexander Dagen,2,2,63511,63511,0,0,"Monday, August 03, 2026"
20260803_VICTOR CHEN,AUG-2026,202608,20260803,Victor Chen,3,3,43498,43498,0,0,"Monday, August 03, 2026"
20260804_EVAN BAKER,AUG-2026,202608,20260804,Evan Baker,3,3,65780,65780,0,0,"Tuesday, August 04, 2026"
20260804_JAY HARRIS,AUG-2026,202608,20260804,Jay Harris,0,0,0,0,0,0,"Tuesday, August 04, 2026"
20260804_JENNA MARKS,AUG-2026,202608,20260804,Jenna Marks,0,0,0,0,0,0,"Tuesday, August 04, 2026"
20260804_NADDIA BAZAR,AUG-2026,202608,20260804,Naddia Bazar,2,2,78671,78671,0,0,"Tuesday, August 04, 2026"
20260804_TARA SINGH,AUG-2026,202608,20260804,Tara Singh,4,4,175492,175492,0,0,"Tuesday, August 04, 2026"
20260804_LISA WONG,AUG-2026,202608,20260804,Lisa Wong,1,1,27895,27895,0,0,"Tuesday, August 04, 2026"
20260804_MARCUS LEE,AUG-2026,202608,20260804,Marcus Lee,0,0,0,0,0,0,"Tuesday, August 04, 2026"
20260804_SOFIA CRUZ,AUG-2026,202608,20260804,Sofia Cruz,3,3,112660,112660,0,0,"Tuesday, August 04, 2026"
20260804_ALEXANDER DAGEN,AUG-2026,202608,20260804,Alexander Dagen,2,2,64464,64464,0,0,"Tuesday, August 04, 2026"
20260804_VICTOR CHEN,AUG-2026,202608,20260804,Victor Chen,2,2,109179,109179,0,0,"Tuesday, August 04, 2026"
20260805_EVAN BAKER,AUG-2026,202608,20260805,Evan Baker,2,2,103521,103521,0,0,"Wednesday, August 05, 2026"
20260805_JAY HARRIS,AUG-2026,202608,20260805,Jay Harris,2,1,103985,55625,1,48360,"Wednesday, August 05, 2026"
20260805_JENNA MARKS,AUG-2026,202608,20260805,Jenna Marks,3,3,50140,50140,0,0,"Wednesday, August 05, 2026"
20260805_NADDIA BAZAR,AUG-2026,202608,20260805,Naddia Bazar,5,5,174095,174095,0,0,"Wednesday, August 05, 2026"
20260805_TARA SINGH,AUG-2026,202608,20260805,Tara Singh,4,3,148986,131418,1,17568,"Wednesday, August 05, 2026"
20260805_LISA WONG,AUG-2026,202608,20260805,Lisa Wong,0,0,0,0,0,0,"Wednesday, August 05, 2026"
20260805_MARCUS LEE,AUG-2026,202608,20260805,Marcus Lee,2,2,47746,47746,0,0,"Wednesday, August 05, 2026"
20260805_SOFIA CRUZ,AUG-2026,202608,20260805,Sofia Cruz,5,5,170914,170914,0,0,"Wednesday, August 05, 2026"
20260805_ALEXANDER DAGEN,AUG-2026,202608,20260805,Alexander Dagen,3,3,143948,143948,0,0,"Wednesday, August 05, 2026"
20260805_VICTOR CHEN,AUG-2026,202608,20260805,Victor Chen,3,3,155278,155278,0,0,"Wednesday, August 05, 2026"
20260806_EVAN BAKER,AUG-2026,202608,20260806,Evan Baker,3,3,112055,112055,0,0,"Thursday, August 06, 2026"
20260806_JAY HARRIS,AUG-2026,202608,20260806,Jay Harris,3,3,156451,156451,0,0,"Thursday, August 06, 2026"
20260806_JENNA MARKS,AUG-2026,202608,20260806,Jenna Marks,5,4,151770,117593,1,34177,"Thursday, August 06, 2026"
20260806_NADDIA BAZAR,AUG-2026,202608,20260806,Naddia Bazar,2,2,70769,70769,0,0,"Thursday, August 06, 2026"
20260806_TARA SINGH,AUG-2026,202608,20260806,Tara Singh,5,5,137256,137256,0,0,"Thursday, August 06, 2026"
20260806_LISA WONG,AUG-2026,202608,20260806,Lisa Wong,2,2,82734,82734,0,0,"Thursday, August 06, 2026"
20260806_MARCUS LEE,AUG-2026,202608,20260806,Marcus Lee,5,5,163580,163580,0,0,"Thursday, August 06, 2026"
20260806_SOFIA CRUZ,AUG-2026,202608,20260806,Sofia Cruz,5,5,195447,195447,0,0,"Thursday, August 06, 2026"
20260806_ALEXANDER DAGEN,AUG-2026,202608,20260806,Alexander Dagen,0,0,0,0,0,0,"Thursday, August 06, 2026"
20260806_VICTOR CHEN,AUG-2026,202608,20260806,Victor Chen,5,5,141160,141160,0,0,"Thursday, August 06, 2026"
20260807_EVAN BAKER,AUG-2026,202608,20260807,Evan Baker,0,0,0,0,0,0,"Friday, August 07, 2026"
20260807_JAY HARRIS,AUG-2026,202608,20260807,Jay Harris,4,4,116273,116273,0,0,"Friday, August 07, 2026"
20260807_JENNA MARKS,AUG-2026,202608,20260807,Jenna Marks,1,1,9092,9092,0,0,"Friday, August 07, 2026"
20260807_NADDIA BAZAR,AUG-2026,202608,20260807,Naddia Bazar,3,3,113952,113952,0,0,"Friday, August 07, 2026"
20260807_TARA SINGH,AUG-2026,202608,20260807,Tara Singh,5,5,187001,187001,0,0,"Friday, August 07, 2026"
20260807_LISA WONG,AUG-2026,202608,20260807,Lisa Wong,3,3,113491,113491,0,0,"Friday, August 07, 2026"
20260807_MARCUS LEE,AUG-2026,202608,20260807,Marcus Lee,2,2,48886,48886,0,0,"Friday, August 07, 2026"
20260807_SOFIA CRUZ,AUG-2026,202608,20260807,Sofia Cruz,6,6,206522,206522,0,0,"Friday, August 07, 2026"
20260807_ALEXANDER DAGEN,AUG-2026,202608,20260807,Alexander Dagen,3,3,167961,167961,0,0,"Friday, August 07, 2026"
20260807_VICTOR CHEN,AUG-2026,202608,20260807,Victor Chen,1,1,53139,53139,0,0,"Friday, August 07, 2026"
20260810_EVAN BAKER,AUG-2026,202608,20260810,Evan Baker,2,2,110156,110156,0,0,"Monday, August 10, 2026"
20260810_JAY HARRIS,AUG-2026,202608,20260810,Jay Harris,1,1,20161,20161,0,0,"Monday, August 10, 2026"
20260810_JENNA MARKS,AUG-2026,202608,20260810,Jenna Marks,4,4,96457,96457,0,0,"Monday, August 10, 2026"
20260810_NADDIA BAZAR,AUG-2026,202608,20260810,Naddia Bazar,6,4,228919,166255,2,62664,"Monday, August 10, 2026"
20260810_TARA SINGH,AUG-2026,202608,20260810,Tara Singh,3,3,124868,124868,0,0,"Monday, August 10, 2026"
20260810_LISA WONG,AUG-2026,202608,20260810,Lisa Wong,4,4,141315,141315,0,0,"Monday, August 10, 2026"
20260810_MARCUS LEE,AUG-2026,202608,20260810,Marcus Lee,1,1,29610,29610,0,0,"Monday, August 10, 2026"
20260810_SOFIA CRUZ,AUG-2026,202608,20260810,Sofia Cruz,7,7,189234,189234,0,0,"Monday, August 10, 2026"
20260810_ALEXANDER DAGEN,AUG-2026,202608,20260810,Alexander Dagen,1,1,18255,18255,0,0,"Monday, August 10, 2026"
20260810_VICTOR CHEN,AUG-2026,202608,20260810,Victor Chen,5,5,181298,181298,0,0,"Monday, August 10, 2026"
20260811_EVAN BAKER,AUG-2026,202608,20260811,Evan Baker,2,2,117884,117884,0,0,"Tuesday, August 11, 2026"
20260811_JAY HARRIS,AUG-2026,202608,20260811,Jay Harris,3,3,102217,102217,0,0,"Tuesday, August 11, 2026"
20260811_JENNA MARKS,AUG-2026,202608,20260811,Jenna Marks,0,0,0,0,0,0,"Tuesday, August 11, 2026"
20260811_NADDIA BAZAR,AUG-2026,202608,20260811,Naddia Bazar,5,5,94370,94370,0,0,"Tuesday, August 11, 2026"
20260811_TARA SINGH,AUG-2026,202608,20260811,Tara Singh,3,3,105882,105882,0,0,"Tuesday, August 11, 2026"
20260811_LISA WONG,AUG-2026,202608,20260811,Lisa Wong,3,3,86936,86936,0,0,"Tuesday, August 11, 2026"
20260811_MARCUS LEE,AUG-2026,202608,20260811,Marcus Lee,0,0,0,0,0,0,"Tuesday, August 11, 2026"
20260811_SOFIA CRUZ,AUG-2026,202608,20260811,Sofia Cruz,4,4,119547,119547,0,0,"Tuesday, August 11, 2026"
20260811_ALEXANDER DAGEN,AUG-2026,202608,20260811,Alexander Dagen,2,2,64346,64346,0,0,"Tuesday, August 11, 2026"
20260811_VICTOR CHEN,AUG-2026,202608,20260811,Victor Chen,2,1,67166,41171,1,25995,"Tuesday, August 11, 2026"
20260812_EVAN BAKER,AUG-2026,202608,20260812,Evan Baker,4,4,111886,111886,0,0,"Wednesday, August 12, 2026"
20260812_JAY HARRIS,AUG-2026,202608,20260812,Jay Harris,1,1,42536,42536,0,0,"Wednesday, August 12, 2026"
20260812_JENNA MARKS,AUG-2026,202608,20260812,Jenna Marks,4,4,111954,111954,0,0,"Wednesday, August 12, 2026"
20260812_NADDIA BAZAR,AUG-2026,202608,20260812,Naddia Bazar,4,3,189244,155492,1,33752,"Wednesday, August 12, 2026"
20260812_TARA SINGH,AUG-2026,202608,20260812,Tara Singh,4,4,151996,151996,0,0,"Wednesday, August 12, 2026"
20260812_LISA WONG,AUG-2026,202608,20260812,Lisa Wong,3,3,108183,108183,0,0,"Wednesday, August 12, 2026"
20260812_MARCUS LEE,AUG-2026,202608,20260812,Marcus Lee,1,1,49060,49060,0,0,"Wednesday, August 12, 2026"
20260812_SOFIA CRUZ,AUG-2026,202608,20260812,Sofia Cruz,6,6,215338,215338,0,0,"Wednesday, August 12, 2026"
20260812_ALEXANDER DAGEN,AUG-2026,202608,20260812,Alexander Dagen,2,1,94713,30294,1,64419,"Wednesday, August 12, 2026"
20260812_VICTOR CHEN,AUG-2026,202608,20260812,Victor Chen,1,1,43980,43980,0,0,"Wednesday, August 12, 2026"
20260813_EVAN BAKER,AUG-2026,202608,20260813,Evan Baker,4,4,147919,147919,0,0,"Thursday, August 13, 2026"
20260813_JAY HARRIS,AUG-2026,202608,20260813,Jay Harris,1,0,33914,0,1,33914,"Thursday, August 13, 2026"
20260813_JENNA MARKS,AUG-2026,202608,20260813,Jenna Marks,2,2,112877,112877,0,0,"Thursday, August 13, 2026"
20260813_NADDIA BAZAR,AUG-2026,202608,20260813,Naddia Bazar,3,3,59347,59347,0,0,"Thursday, August 13, 2026"
20260813_TARA SINGH,AUG-2026,202608,20260813,Tara Singh,5,5,202986,202986,0,0,"Thursday, August 13, 2026"
20260813_LISA WONG,AUG-2026,202608,20260813,Lisa Wong,5,5,259114,259114,0,0,"Thursday, August 13, 2026"
20260813_MARCUS LEE,AUG-2026,202608,20260813,Marcus Lee,2,2,59891,59891,0,0,"Thursday, August 13, 2026"
20260813_SOFIA CRUZ,AUG-2026,202608,20260813,Sofia Cruz,6,6,197972,197972,0,0,"Thursday, August 13, 2026"
20260813_ALEXANDER DAGEN,AUG-2026,202608,20260813,Alexander Dagen,3,3,141585,141585,0,0,"Thursday, August 13, 2026"
20260813_VICTOR CHEN,AUG-2026,202608,20260813,Victor Chen,1,1,17231,17231,0,0,"Thursday, August 13, 2026"
20260814_EVAN BAKER,AUG-2026,202608,20260814,Evan Baker,3,3,113140,113140,0,0,"Friday, August 14, 2026"
20260814_JAY HARRIS,AUG-2026,202608,20260814,Jay Harris,1,0,64697,0,1,64697,"Friday, August 14, 2026"
20260814_JENNA MARKS,AUG-2026,202608,20260814,Jenna Marks,1,1,11339,11339,0,0,"Friday, August 14, 2026"
20260814_NADDIA BAZAR,AUG-2026,202608,20260814,Naddia Bazar,3,3,83320,83320,0,0,"Friday, August 14, 2026"
20260814_TARA SINGH,AUG-2026,202608,20260814,Tara Singh,4,4,132294,132294,0,0,"Friday, August 14, 2026"
20260814_LISA WONG,AUG-2026,202608,20260814,Lisa Wong,4,4,116754,116754,0,0,"Friday, August 14, 2026"
20260814_MARCUS LEE,AUG-2026,202608,20260814,Marcus Lee,1,1,55921,55921,0,0,"Friday, August 14, 2026"
20260814_SOFIA CRUZ,AUG-2026,202608,20260814,Sofia Cruz,6,6,236772,236772,0,0,"Friday, August 14, 2026"
20260814_ALEXANDER DAGEN,AUG-2026,202608,20260814,Alexander Dagen,2,1,101164,56944,1,44220,"Friday, August 14, 2026"
20260814_VICTOR CHEN,AUG-2026,202608,20260814,Victor Chen,4,4,156426,156426,0,0,"Friday, August 14, 2026"
20260817_EVAN BAKER,AUG-2026,202608,20260817,Evan Baker,5,5,148735,148735,0,0,"Monday, August 17, 2026"
20260817_JAY HARRIS,AUG-2026,202608,20260817,Jay Harris,0,0,0,0,0,0,"Monday, August 17, 2026"
20260817_JENNA MARKS,AUG-2026,202608,20260817,Jenna Marks,1,0,27699,0,1,27699,"Monday, August 17, 2026"
20260817_NADDIA BAZAR,AUG-2026,202608,20260817,Naddia Bazar,2,2,71379,71379,0,0,"Monday, August 17, 2026"
20260817_TARA SINGH,AUG-2026,202608,20260817,Tara Singh,5,5,181458,181458,0,0,"Monday, August 17, 2026"
20260817_LISA WONG,AUG-2026,202608,20260817,Lisa Wong,4,4,167737,167737,0,0,"Monday, August 17, 2026"
20260817_MARCUS LEE,AUG-2026,202608,20260817,Marcus Lee,0,0,0,0,0,0,"Monday, August 17, 2026"
20260817_SOFIA CRUZ,AUG-2026,202608,20260817,Sofia Cruz,6,6,132250,132250,0,0,"Monday, August 17, 2026"
20260817_ALEXANDER DAGEN,AUG-2026,202608,20260817,Alexander Dagen,4,3,168383,111251,1,57132,"Monday, August 17, 2026"
20260817_VICTOR CHEN,AUG-2026,202608,20260817,Victor Chen,3,3,149148,149148,0,0,"Monday, August 17, 2026"
20260818_EVAN BAKER,AUG-2026,202608,20260818,Evan Baker,3,3,126491,126491,0,0,"Tuesday, August 18, 2026"
20260818_JAY HARRIS,AUG-2026,202608,20260818,Jay Harris,1,1,58505,58505,0,0,"Tuesday, August 18, 2026"
20260818_JENNA MARKS,AUG-2026,202608,20260818,Jenna Marks,1,1,52358,52358,0,0,"Tuesday, August 18, 2026"
20260818_NADDIA BAZAR,AUG-2026,202608,20260818,Naddia Bazar,3,3,92993,92993,0,0,"Tuesday, August 18, 2026"
20260818_TARA SINGH,AUG-2026,202608,20260818,Tara Singh,4,3,155695,115645,1,40050,"Tuesday, August 18, 2026"
20260818_LISA WONG,AUG-2026,202608,20260818,Lisa Wong,1,1,22000,22000,0,0,"Tuesday, August 18, 2026"
20260818_MARCUS LEE,AUG-2026,202608,20260818,Marcus Lee,2,2,33580,33580,0,0,"Tuesday, August 18, 2026"
20260818_SOFIA CRUZ,AUG-2026,202608,20260818,Sofia Cruz,5,5,198370,198370,0,0,"Tuesday, August 18, 2026"
20260818_ALEXANDER DAGEN,AUG-2026,202608,20260818,Alexander Dagen,4,4,170359,170359,0,0,"Tuesday, August 18, 2026"
20260818_VICTOR CHEN,AUG-2026,202608,20260818,Victor Chen,2,2,35029,35029,0,0,"Tuesday, August 18, 2026"
20260819_EVAN BAKER,AUG-2026,202608,20260819,Evan Baker,3,2,164619,112870,1,51749,"Wednesday, August 19, 2026"
20260819_JAY HARRIS,AUG-2026,202608,20260819,Jay Harris,0,0,0,0,0,0,"Wednesday, August 19, 2026"
20260819_JENNA MARKS,AUG-2026,202608,20260819,Jenna Marks,0,0,0,0,0,0,"Wednesday, August 19, 2026"
20260819_NADDIA BAZAR,AUG-2026,202608,20260819,Naddia Bazar,2,2,78295,78295,0,0,"Wednesday, August 19, 2026"
20260819_TARA SINGH,AUG-2026,202608,20260819,Tara Singh,0,0,0,0,0,0,"Wednesday, August 19, 2026"
20260819_LISA WONG,AUG-2026,202608,20260819,Lisa Wong,2,2,82328,82328,0,0,"Wednesday, August 19, 2026"
20260819_MARCUS LEE,AUG-2026,202608,20260819,Marcus Lee,4,4,154795,154795,0,0,"Wednesday, August 19, 2026"
20260819_SOFIA CRUZ,AUG-2026,202608,20260819,Sofia Cruz,4,4,166022,166022,0,0,"Wednesday, August 19, 2026"
20260819_ALEXANDER DAGEN,AUG-2026,202608,20260819,Alexander Dagen,3,3,62619,62619,0,0,"Wednesday, August 19, 2026"
20260819_VICTOR CHEN,AUG-2026,202608,20260819,Victor Chen,2,2,59789,59789,0,0,"Wednesday, August 19, 2026"
20260820_EVAN BAKER,AUG-2026,202608,20260820,Evan Baker,1,1,17617,17617,0,0,"Thursday, August 20, 2026"
20260820_JAY HARRIS,AUG-2026,202608,20260820,Jay Harris,0,0,0,0,0,0,"Thursday, August 20, 2026"
20260820_JENNA MARKS,AUG-2026,202608,20260820,Jenna Marks,3,3,116876,116876,0,0,"Thursday, August 20, 2026"
20260820_NADDIA BAZAR,AUG-2026,202608,20260820,Naddia Bazar,1,1,25881,25881,0,0,"Thursday, August 20, 2026"
20260820_TARA SINGH,AUG-2026,202608,20260820,Tara Singh,3,3,74344,74344,0,0,"Thursday, August 20, 2026"
20260820_LISA WONG,AUG-2026,202608,20260820,Lisa Wong,4,4,184787,184787,0,0,"Thursday, August 20, 2026"
20260820_MARCUS LEE,AUG-2026,202608,20260820,Marcus Lee,3,2,46953,29491,1,17462,"Thursday, August 20, 2026"
20260820_SOFIA CRUZ,AUG-2026,202608,20260820,Sofia Cruz,8,8,393731,393731,0,0,"Thursday, August 20, 2026"
20260820_ALEXANDER DAGEN,AUG-2026,202608,20260820,Alexander Dagen,4,4,112254,112254,0,0,"Thursday, August 20, 2026"
20260820_VICTOR CHEN,AUG-2026,202608,20260820,Victor Chen,3,3,67343,67343,0,0,"Thursday, August 20, 2026"
20260821_EVAN BAKER,AUG-2026,202608,20260821,Evan Baker,0,0,0,0,0,0,"Friday, August 21, 2026"
20260821_JAY HARRIS,AUG-2026,202608,20260821,Jay Harris,1,1,33879,33879,0,0,"Friday, August 21, 2026"
20260821_JENNA MARKS,AUG-2026,202608,20260821,Jenna Marks,0,0,0,0,0,0,"Friday, August 21, 2026"
20260821_NADDIA BAZAR,AUG-2026,202608,20260821,Naddia Bazar,4,4,174914,174914,0,0,"Friday, August 21, 2026"
20260821_TARA SINGH,AUG-2026,202608,20260821,Tara Singh,3,3,126868,126868,0,0,"Friday, August 21, 2026"
20260821_LISA WONG,AUG-2026,202608,20260821,Lisa Wong,3,3,73164,73164,0,0,"Friday, August 21, 2026"
20260821_MARCUS LEE,AUG-2026,202608,20260821,Marcus Lee,2,2,53058,53058,0,0,"Friday, August 21, 2026"
20260821_SOFIA CRUZ,AUG-2026,202608,20260821,Sofia Cruz,6,6,233476,233476,0,0,"Friday, August 21, 2026"
20260821_ALEXANDER DAGEN,AUG-2026,202608,20260821,Alexander Dagen,1,1,38622,38622,0,0,"Friday, August 21, 2026"
20260821_VICTOR CHEN,AUG-2026,202608,20260821,Victor Chen,4,2,143739,56764,2,86975,"Friday, August 21, 2026"
20260824_EVAN BAKER,AUG-2026,202608,20260824,Evan Baker,2,1,80321,30039,1,50282,"Monday, August 24, 2026"
20260824_JAY HARRIS,AUG-2026,202608,20260824,Jay Harris,0,0,0,0,0,0,"Monday, August 24, 2026"
20260824_JENNA MARKS,AUG-2026,202608,20260824,Jenna Marks,4,4,103574,103574,0,0,"Monday, August 24, 2026"
20260824_NADDIA BAZAR,AUG-2026,202608,20260824,Naddia Bazar,4,4,100595,100595,0,0,"Monday, August 24, 2026"
20260824_TARA SINGH,AUG-2026,202608,20260824,Tara Singh,5,4,144910,120749,1,24161,"Monday, August 24, 2026"
20260824_LISA WONG,AUG-2026,202608,20260824,Lisa Wong,6,6,191279,191279,0,0,"Monday, August 24, 2026"
20260824_MARCUS LEE,AUG-2026,202608,20260824,Marcus Lee,3,3,110705,110705,0,0,"Monday, August 24, 2026"
20260824_SOFIA CRUZ,AUG-2026,202608,20260824,Sofia Cruz,3,2,103947,90529,1,13418,"Monday, August 24, 2026"
20260824_ALEXANDER DAGEN,AUG-2026,202608,20260824,Alexander Dagen,3,3,116830,116830,0,0,"Monday, August 24, 2026"
20260824_VICTOR CHEN,AUG-2026,202608,20260824,Victor Chen,5,4,160231,104102,1,56129,"Monday, August 24, 2026"
20260825_EVAN BAKER,AUG-2026,202608,20260825,Evan Baker,3,3,118855,118855,0,0,"Tuesday, August 25, 2026"
20260825_JAY HARRIS,AUG-2026,202608,20260825,Jay Harris,2,2,38990,38990,0,0,"Tuesday, August 25, 2026"
